num,Hotel ID,Hotel Name,Hotel Rank,Hotel Address,Total Score,Vị trí,Độ sạch sẽ,Dịch vụ,Tiện nghi,Đáng giá tiền,Sự thoải mái và chất lượng phòng
1075,36_25,"Chung cư 63 m² 2 phòng ngủ, 1 phòng tắm riêng ở Lộc Thọ (Panorama Seaview 63m2, Huge Balcony, Pools & Gym)",No information,"Lộc Thọ, Nha Trang, Việt Nam","7,6","10,0","10,0","6,0","6,0","6,0",
1076,36_26,"Chung cư 60 m² 2 phòng ngủ, 2 phòng tắm riêng ở Vĩnh Phước (Beach and The City Condominium Comfortzone(16th))",No information,"Vĩnh Phước, Nha Trang, Việt Nam","7,5","10,0","10,0",,,"10,0",
1077,36_27,"Chung cư 35 m² 1 phòng ngủ, 1 phòng tắm riêng ở Lộc Thọ (Apartment City view Panorama Nha Trang)",No information,"Lộc Thọ, Nha Trang, Việt Nam",No information,,,,,,
1078,36_28,Nha Trang Wonderland Apartment 13,No information,"Lộc Thọ, Nha Trang, Việt Nam",No information,,,,,,
1079,36_29,Nha Trang Wonderland Apartment 15,No information,"Lộc Thọ, Nha Trang, Việt Nam",No information,,,,,,
1080,36_30,"Căn hộ 50 m² 2 phòng ngủ, 1 phòng tắm riêng ở Lộc Thọ (The Moonlight Apm : Căn Hộ Mường Thanh 60 Trần Phú)",No information,"Lộc Thọ, Nha Trang, Việt Nam","4,4","6,0","4,0",,,"4,0",
1081,37_1,"Chung cư 35 m² 1 phòng ngủ, 1 phòng tắm riêng ở Phước Long (COLORS APARTMENT TAKE THE WINDY BALCONY)",No information,"Phước Long, Nha Trang, Việt Nam",No information,,,,,,
1082,37_2,"Biệt thự 250 m² 6 phòng ngủ, 6 phòng tắm riêng ở Cam Hải Đông (Room#102- Garden view- H2B Homestay Bai Dai Beach)",No information,"Cam Hải Đông, Nha Trang, Việt Nam","9,5","10,0","10,0","10,0","10,0","10,0",
1083,37_3,Sky Beach D20 Nha Trang,No information,"09 Hoàng Diệu, Vĩnh Nguyên,, Vĩnh Nguyên, Nha Trang, Việt Nam, 65000","8,6","8,6","8,7","8,8","8,1","8,7",
1084,37_4,"Căn hộ 45 m² 1 phòng ngủ, 1 phòng tắm riêng ở Lộc Thọ (Panorama grand suite with bathtub)",No information,"Lộc Thọ, Nha Trang, Việt Nam",No information,,,,,,
1085,37_5,Nha Trang Wonderland Apartment 42,No information,"Lộc Thọ, Nha Trang, Việt Nam",No information,,,,,,
1086,37_6,"Căn hộ 45 m² 1 phòng ngủ, 1 phòng tắm riêng ở Lộc Thọ (Xin Chào Apartment- Căn hộ 1 phòng ngủ view biển)",No information,"Lộc Thọ, Nha Trang, Việt Nam",No information,,,,,,
1087,37_7,"Căn hộ 70 m² 1 phòng ngủ, 2 phòng tắm riêng ở Cam Hải Đông (Căn hộ cho 5 người lớn ở ALMA RESORT view biển )",No information,"Cam Hải Đông, Nha Trang, Việt Nam",No information,,,,,,
1088,37_8,"Nhà riêng 100 m² 2 phòng ngủ, 2 phòng tắm riêng ở Xương Huân (Appartment for Family 2Bedroom)",No information,"Lộc Thọ, Nha Trang, Việt Nam",No information,,,,,,
1089,37_9,"Căn hộ 55 m² 2 phòng ngủ, 2 phòng tắm riêng ở Vĩnh Phước (2 bedrooms Family Stay Apartment - Beach-front)",No information,"Vĩnh Phước, Nha Trang, Việt Nam",No information,,,,,,
1090,37_10,"Nhà mặt đất 100 m² 3 phòng ngủ, 3 phòng tắm riêng ở Xương Huân (Amore House the great homestay in Nha Trang beach)",No information,"Xương Huân, Nha Trang, Việt Nam",No information,,,,,,
1091,37_11,"Chung cư 35 m² 1 phòng ngủ, 1 phòng tắm riêng ở Lộc Thọ (Apartment City view Panorama Nha Trang)",No information,"Lộc Thọ, Nha Trang, Việt Nam",No information,,,,,,
1092,37_12,Nha Trang Wonderland Apartment 13,No information,"Lộc Thọ, Nha Trang, Việt Nam",No information,,,,,,
1093,37_13,Nha Trang Wonderland Apartment 15,No information,"Lộc Thọ, Nha Trang, Việt Nam",No information,,,,,,
1094,37_14,ISeaview Heritage Boutique Hotel,No information,"34/3 Nguyễn Thiện Thuật, Tân Lập, Tân Lập, Nha Trang, Việt Nam, 650000","8,0","8,5","7,5","8,5","7,5","8,3",
1095,37_15,"Căn hộ 50 m² 2 phòng ngủ, 1 phòng tắm riêng ở Lộc Thọ (The Moonlight Apm : Căn Hộ Mường Thanh 60 Trần Phú)",No information,"Lộc Thọ, Nha Trang, Việt Nam","4,4","6,0","4,0",,,"4,0",
1096,37_16,"Chung cư 35 m² 1 phòng ngủ, 1 phòng tắm riêng ở Phước Long (COLORS APARTMENT TAKE THE WINDY BALCONY)",No information,"Phước Long, Nha Trang, Việt Nam",No information,,,,,,
1097,37_17,"Biệt thự 250 m² 6 phòng ngủ, 6 phòng tắm riêng ở Cam Hải Đông (Room#102- Garden view- H2B Homestay Bai Dai Beach)",No information,"Cam Hải Đông, Nha Trang, Việt Nam","9,5","10,0","10,0","10,0","10,0","10,0",
1098,37_18,"Căn hộ 45 m² 1 phòng ngủ, 1 phòng tắm riêng ở Lộc Thọ (Panorama grand suite with bathtub)",No information,"Lộc Thọ, Nha Trang, Việt Nam",No information,,,,,,
1099,37_19,Nha Trang Wonderland Apartment 42,No information,"Lộc Thọ, Nha Trang, Việt Nam",No information,,,,,,
1100,37_20,"Căn hộ 45 m² 1 phòng ngủ, 1 phòng tắm riêng ở Lộc Thọ (Xin Chào Apartment- Căn hộ 1 phòng ngủ view biển)",No information,"Lộc Thọ, Nha Trang, Việt Nam",No information,,,,,,
1101,37_21,"Căn hộ 70 m² 1 phòng ngủ, 2 phòng tắm riêng ở Cam Hải Đông (Căn hộ cho 5 người lớn ở ALMA RESORT view biển )",No information,"Cam Hải Đông, Nha Trang, Việt Nam",No information,,,,,,
1102,37_22,"Chung cư 35 m² 1 phòng ngủ, 1 phòng tắm riêng ở Lộc Thọ (Apartment City view Panorama Nha Trang)",No information,"Lộc Thọ, Nha Trang, Việt Nam",No information,,,,,,
1103,37_23,Nha Trang Wonderland Apartment 13,No information,"Lộc Thọ, Nha Trang, Việt Nam",No information,,,,,,
1104,37_24,Nha Trang Wonderland Apartment 15,No information,"Lộc Thọ, Nha Trang, Việt Nam",No information,,,,,,
1105,37_25,ISeaview Heritage Boutique Hotel,No information,"34/3 Nguyễn Thiện Thuật, Tân Lập, Tân Lập, Nha Trang, Việt Nam, 650000","8,0","8,5","7,5","8,5","7,5","8,3",
1106,37_26,"Căn hộ 50 m² 2 phòng ngủ, 1 phòng tắm riêng ở Lộc Thọ (The Moonlight Apm : Căn Hộ Mường Thanh 60 Trần Phú)",No information,"Lộc Thọ, Nha Trang, Việt Nam","4,4","6,0","4,0",,,"4,0",
1107,37_27,"Chung cư 35 m² 1 phòng ngủ, 1 phòng tắm riêng ở Phước Long (COLORS APARTMENT TAKE THE WINDY BALCONY)",No information,"Phước Long, Nha Trang, Việt Nam",No information,,,,,,
1108,37_28,"Biệt thự 250 m² 6 phòng ngủ, 6 phòng tắm riêng ở Cam Hải Đông (Room#102- Garden view- H2B Homestay Bai Dai Beach)",No information,"Cam Hải Đông, Nha Trang, Việt Nam","9,5","10,0","10,0","10,0","10,0","10,0",
1109,37_29,"Căn hộ 45 m² 1 phòng ngủ, 1 phòng tắm riêng ở Lộc Thọ (Panorama grand suite with bathtub)",No information,"Lộc Thọ, Nha Trang, Việt Nam",No information,,,,,,
1110,37_30,Nha Trang Wonderland Apartment 42,No information,"Lộc Thọ, Nha Trang, Việt Nam",No information,,,,,,
1111,38_1,"Căn hộ 45 m² 1 phòng ngủ, 1 phòng tắm riêng ở Lộc Thọ (Xin Chào Apartment- Căn hộ 1 phòng ngủ view biển)",No information,"Lộc Thọ, Nha Trang, Việt Nam",No information,,,,,,
1112,38_2,"Căn hộ 70 m² 1 phòng ngủ, 2 phòng tắm riêng ở Cam Hải Đông (Căn hộ cho 5 người lớn ở ALMA RESORT view biển )",No information,"Cam Hải Đông, Nha Trang, Việt Nam",No information,,,,,,
1113,38_3,"Nhà riêng 100 m² 2 phòng ngủ, 2 phòng tắm riêng ở Xương Huân (Appartment for Family 2Bedroom)",No information,"Lộc Thọ, Nha Trang, Việt Nam",No information,,,,,,
1114,38_4,"Căn hộ 55 m² 2 phòng ngủ, 2 phòng tắm riêng ở Vĩnh Phước (2 bedrooms Family Stay Apartment - Beach-front)",No information,"Vĩnh Phước, Nha Trang, Việt Nam",No information,,,,,,
1115,38_5,La Casa Hotel Nha Trang,No information,"08 Sao Bien, Vĩnh Phước, Nha Trang, Việt Nam, 650000","8,4","8,7","8,8","9,0","8,6","8,7",
1116,38_6,"Nhà mặt đất 100 m² 3 phòng ngủ, 3 phòng tắm riêng ở Xương Huân (Amore House the great homestay in Nha Trang beach)",No information,"Xương Huân, Nha Trang, Việt Nam",No information,,,,,,
1117,38_7,Khách Sạn Arima (Arima Hotel),No information,"96B/12 Tran Phu Street, Loc Tho Ward, Lộc Thọ, Nha Trang, Việt Nam, 650000","8,3","8,9","8,6","8,9","7,1","8,3",
1118,38_8,"Biệt thự 214 m² 3 phòng ngủ, 4 phòng tắm riêng ở Cam Hải Đông (Resort)",No information,"Cam Hải Đông, Nha Trang, Việt Nam",No information,,,,,,
1119,38_9,"Chung cư 65 m² 2 phòng ngủ, 2 phòng tắm riêng ở Vĩnh Phước (Thuy linh Apartment)",No information,"Vĩnh Phước, Nha Trang, Việt Nam","2,0","2,0","2,0","2,0","2,0","2,0",
1120,38_10,"Căn hộ 70 m² 2 phòng ngủ, 2 phòng tắm riêng ở Xương Huân (Ama Home Nha Trang - Căn hộ cao cấp view biển)",No information,"Xương Huân, Nha Trang, Việt Nam",No information,,,,,,
1121,38_11,"Chung cư 48 m² 1 phòng ngủ, 1 phòng tắm riêng ở Lộc Thọ (OCEAN VEIWS BANCONY)",No information,"Lộc Thọ, Nha Trang, Việt Nam",No information,,,,,,
1122,38_12,"Căn hộ 70 m² 2 phòng ngủ, 2 phòng tắm riêng ở Vĩnh Phước (Lam House Nha Trang Apartment)",No information,"Vĩnh Phước, Nha Trang, Việt Nam",No information,,,,,,
1123,38_13,"Căn hộ 75 m² 2 phòng ngủ, 2 phòng tắm riêng ở Vĩnh Phước (Sunny House)",No information,"Vĩnh Phước, Nha Trang, Việt Nam",No information,,,,,,
1124,38_14,"Căn hộ 35 m² 1 phòng ngủ, 1 phòng tắm riêng ở Lộc Thọ (Deluxe Sea View with balcony)",No information,"Lộc Thọ, Nha Trang, Việt Nam",No information,,,,,,
1125,38_15,Sun And Sea Apartment Nha Trang,No information,"17/1 Nguyễn Thị Minh Khai , Lộc Thọ, Nha Trang, Việt Nam, 650000","8,2","9,2","8,2","8,5","8,1","8,6",
1126,38_16,"Căn hộ 37 m² 1 phòng ngủ, 1 phòng tắm riêng ở Cam Hải Đông (Delux Cam Ranh)",No information,"Cam Hải Đông, Nha Trang, Việt Nam","4,4","2,0","8,0","6,0","4,0","2,0",
1127,38_17,"Căn hộ 71 m² 1 phòng ngủ, 2 phòng tắm riêng ở Biển Bãi Dài (Alma Resort: Balcony, Sea view, 1 Bed Room)",No information,"Cam Hải Đông, Nha Trang, Việt Nam",No information,,,,,,
1128,38_18,"Căn hộ 45 m² 1 phòng ngủ, 1 phòng tắm riêng ở Vĩnh Phước (1 bedroom luxury apartment with infinity pool)",No information,"Vĩnh Phước, Nha Trang, Việt Nam",No information,,,,,,
1129,38_19,"Chung cư 50 m² 2 phòng ngủ, 1 phòng tắm riêng ở Vĩnh Trường (Lotus home Nha Trang, Luxury 2-bedroom apartment)",No information,"Vĩnh Trường, Nha Trang, Việt Nam",No information,,,,,,
1130,38_20,"Nhà riêng 200 m² 2 phòng ngủ, 6 phòng tắm riêng ở Vịnh Vân Phong (nhà nghỉ homestay yên lành dốc lết)",No information,"Vịnh Ninh Vân, Nha Trang, Việt Nam",No information,,,,,,
1131,38_21,"Chung cư 35 m² 1 phòng ngủ, 1 phòng tắm riêng ở Lộc Thọ (Room with 2 beds(4 people)- La Sea 2)",No information,"Lộc Thọ, Nha Trang, Việt Nam",No information,,,,,,
1132,38_22,"Căn hộ 80 m² 2 phòng ngủ, 2 phòng tắm riêng ở Xương Huân (E4.7- Ốc Đảo Xanh Phố Biển - Chợ Đầm)",No information,"Xương Huân, Nha Trang, Việt Nam",No information,,,,,,
1133,38_23,"Căn hộ 35 m² 1 phòng ngủ, 1 phòng tắm riêng ở Khánh Hoà (Arena Apartment Sea View Cam Ranh Resort)",No information,"Huyện Diên Khánh, Nha Trang, Việt Nam",No information,,,,,,
1134,38_24,"Chung cư 35 m² 2 phòng ngủ, 1 phòng tắm riêng ở Vĩnh Phước (STUDIO 3920B- THE BEST PANORAMIC NHA TRANG SEAVIEW)",No information,"Vĩnh Phước, Nha Trang, Việt Nam",No information,,,,,,
1135,38_25,Khu nghỉ dưỡng Paradise Dốc Lết - Trọn gói (Paradise Resort Doc Let - All Inclusive),No information,"Biển Dốc Lết, Tổ Dân Phố 2 Đông Hải, Ninh Hải, Ninh Hòa, Khánh Hòa, Dốc Lết, Nha Trang, Việt Nam, 650000","9,0","9,1","9,0","9,6","8,9","9,0",
1136,38_26,Uyên Phương Hotel Nha Trang,No information,"1062 Lê Hồng Phong, Phước Long, Nha Trang, Khánh Hoà, Uyên Phương Hotel Nha Trang, Phước Long, Nha Trang, Việt Nam, 65000",No information,,,,,,
1137,38_27,"Căn hộ 66 m² 2 phòng ngủ, 2 phòng tắm riêng ở Vĩnh Phước (Lam House Nha Trang Sea View)",No information,"Vĩnh Phước, Nha Trang, Việt Nam",No information,,,,,,
1138,38_28,"Chung cư 71 m² 1 phòng ngủ, 1 phòng tắm riêng ở Cam Hải Đông (Resort Cam Ranh - 5 star resort Experience)",No information,"Cam Hải Đông, Nha Trang, Việt Nam",No information,,,,,,
1139,38_29,"Biệt thự 500 m² 5 phòng ngủ, 4 phòng tắm riêng ở Vĩnh Trường (MERMAID VILLA )",No information,"Vĩnh Trường, Nha Trang, Việt Nam",No information,,,,,,
1140,38_30,"Căn hộ 100 m² 1 phòng ngủ, 1 phòng tắm riêng ở Lộc Thọ (M&N House)",No information,"Lộc Thọ, Nha Trang, Việt Nam",No information,,,,,,
1141,39_1,"Căn hộ 60 m² 2 phòng ngủ, 1 phòng tắm riêng ở Vĩnh Phước (căn hộ du lịch mường thanh viễn triều)",No information,"Vĩnh Phước, Nha Trang, Việt Nam",No information,,,,,,
1142,39_2,"Nhà riêng 80 m² 3 phòng ngủ, 2 phòng tắm riêng ở Vĩnh Phước (Căn Hộ 3 Phòng Ngủ)",No information,"Vĩnh Phước, Nha Trang, Việt Nam",No information,,,,,,
1143,39_3,Noble Swan Residence & Hotel Nha Trang,No information,"50 Đường Phạm Ngọc Thạch, Vĩnh Hải, Nha Trang, Việt Nam, 650000","9,2","8,0","10,0",,,"10,0",
1144,39_4,Nhà mặt đất studio 22 m² có 1 phòng tắm riêng ở Tân Lập (COSTAL HOME - Central Square - BEACH only 200m),No information,"Tân Lập, Nha Trang, Việt Nam",No information,,,,,,
1145,39_5,"Chung cư 60 m² 2 phòng ngủ, 1 phòng tắm riêng ở Vĩnh Phước (Nha trang Apartment)",No information,"Vĩnh Phước, Nha Trang, Việt Nam",No information,,,,,,
1146,39_6,Khách sạn Magnolia Cam Ranh (Magnolia Hotel Cam Ranh),No information,"147 Đại Lộ Hùng Vương Nghĩa Bình Cam Nghĩa Cam Ranh Khánh Hòa, Cam Ranh, Nha Trang, Việt Nam","7,3","7,5","6,9","8,8","6,6","8,0",
1147,39_7,Khách sạn & Căn hộ Moonlight Bay (Moonlight Bay hotel & apartment),No information,"194/14 đường 2 tháng 4 ( Bờ Kè Nam ), Xương Huân, Nha Trang, Việt Nam, 65000","8,7","8,3","9,0","9,2","8,7","9,1",
1148,39_8,SANDALS ISLAND HOTEL,No information,"11 Biệt Thự, Lộc Thọ, Nha Trang, Việt Nam, 650000","9,4","9,6","9,6","9,6","9,2","9,1",
1149,39_9,"Căn hộ 60 m² 2 phòng ngủ, 1 phòng tắm riêng ở Vĩnh Phước (Căn hộ du lịch cao cấp)",No information,"Vĩnh Phước, Nha Trang, Việt Nam",No information,,,,,,
1150,39_10,"Căn hộ 68 m² 2 phòng ngủ, 2 phòng tắm riêng ở Xương Huân (HOME NHA TRANG)",No information,"Xương Huân, Nha Trang, Việt Nam",No information,,,,,,
1151,39_11,"Căn hộ 69 m² 2 phòng ngủ, 1 phòng tắm riêng ở Vĩnh Phước (You2 Muong Thanh Oceanus Apartments With City View)",No information,"Vĩnh Phước, Nha Trang, Việt Nam",No information,,,,,,
1152,39_12,"Căn hộ 68 m² 2 phòng ngủ, 2 phòng tắm riêng ở Xương Huân (Căn hộ Mường Thanh luxury)",No information,"Xương Huân, Nha Trang, Việt Nam",10,"10,0","10,0","10,0","10,0","10,0",
1153,39_13,"Căn hộ 70 m² 3 phòng ngủ, 2 phòng tắm riêng ở Vĩnh Phước (Căn 2416-Tòa OC3B Mường Thanh Viễn Triều)",No information,"Vĩnh Phước, Nha Trang, Việt Nam",No information,,,,,,
1154,39_14,"Biệt thự 75 m² 2 phòng ngủ, 2 phòng tắm riêng ở Biển Bãi Dài (Villa vinmeliá - Just for you!)",No information,"Cam Hải Đông, Nha Trang, Việt Nam",No information,,,,,,
1155,39_15,"Nhà riêng 25 m² 1 phòng ngủ, 1 phòng tắm riêng ở Cam Hải Đông (Room#101 - Garden view- H2B Homestay)",No information,"Cam Hải Đông, Nha Trang, Việt Nam",No information,,,,,,
1156,39_16,"Chung cư 64 m² 2 phòng ngủ, 2 phòng tắm riêng ở Vĩnh Phước (Nallan Host - 2BR APT SEA FRONT - FREE AIRPORT P/U)",No information,"Vĩnh Phước, Nha Trang, Việt Nam","9,2","10,0","8,0","8,0","10,0","10,0",
1157,39_17,Gold Coast Hotel Nha Trang,No information,"12 Trần Nguyên Hãn, Tân Lập, 10, Tân Lập, Nha Trang, Việt Nam, 650000","8,2","9,0","8,1","8,9","8,0","8,9",
1158,39_18,"Nhà mặt đất 20 m² 2 phòng ngủ, 2 phòng tắm riêng ở Vĩnh Phước (NEVA HOTEL NHA TRANG (SINGLE ROOM))",No information,"Vĩnh Phước, Nha Trang, Việt Nam",No information,,,,,,
1159,39_19,"Chung cư 45 m² 1 phòng ngủ, 1 phòng tắm riêng ở Lộc Thọ (Two Bed Ocean View Rubies Apartment)",No information,"Lộc Thọ, Nha Trang, Việt Nam",No information,,,,,,
1160,39_20,"Nhà riêng 100 m² 2 phòng ngủ, 2 phòng tắm riêng ở Xương Huân (Appartment 2BR seaview S35.08)",No information,"Lộc Thọ, Nha Trang, Việt Nam",No information,,,,,,
1161,39_21,"Nhà riêng 400 m² 4 phòng ngủ, 2 phòng tắm riêng ở Phước Hạ (Nhà vườn sinh thái phố biển Nha Trang)",No information,"Phước Hạ, Nha Trang, Việt Nam",No information,,,,,,
1162,39_22,"Căn hộ 55 m² 1 phòng ngủ, 1 phòng tắm riêng ở Lộc Thọ (Free Pool & Spa bath Panorama Nha Trang Luxury)",No information,"Lộc Thọ, Nha Trang, Việt Nam",No information,,,,,,
1163,39_23,"Căn hộ 50 m² 2 phòng ngủ, 1 phòng tắm riêng ở Lộc Thọ (Ocean View Apartment)",No information,"Lộc Thọ, Nha Trang, Việt Nam",No information,,,,,,
1164,39_24,Căn hộ studio 40 m² có 1 phòng tắm riêng ở Lộc Thọ (Beach Appartment Center Nha Trang City ),No information,"Lộc Thọ, Nha Trang, Việt Nam",No information,,,,,,
1165,39_25,"Nhà riêng 45 m² 2 phòng ngủ, 1 phòng tắm riêng ở Lộc Thọ (Luxury Ocean View 2 Bed Room Apartment)",No information,"Lộc Thọ, Nha Trang, Việt Nam",No information,,,,,,
1166,39_26,"Căn hộ 40 m² 1 phòng ngủ, 1 phòng tắm riêng ở Lộc Thọ (Native house - Panorama 2605A)",No information,"02 Hung Vuong, Panorama, Lộc Thọ, Nha Trang, Việt Nam, 650000","7,2","7,5","7,1","7,1",,,
1167,39_27,"Căn hộ 774 m² 2 phòng ngủ, 2 phòng tắm riêng ở Vĩnh Phước (Two Bedroom Sea View Apartment)",No information,"Vĩnh Phước, Nha Trang, Việt Nam","6,1","6,7","7,3","5,3","6,0","5,3",
1168,39_28,"Căn hộ 35 m² 1 phòng ngủ, 1 phòng tắm riêng ở Khánh Hoà (Arena Apartment Sea View Cam Ranh Resort)",No information,"Huyện Diên Khánh, Nha Trang, Việt Nam",No information,,,,,,
1169,39_29,"Chung cư 35 m² 2 phòng ngủ, 1 phòng tắm riêng ở Vĩnh Phước (STUDIO 3920B- THE BEST PANORAMIC NHA TRANG SEAVIEW)",No information,"Vĩnh Phước, Nha Trang, Việt Nam",No information,,,,,,
1170,39_30,Uyên Phương Hotel Nha Trang,No information,"1062 Lê Hồng Phong, Phước Long, Nha Trang, Khánh Hoà, Uyên Phương Hotel Nha Trang, Phước Long, Nha Trang, Việt Nam, 65000",No information,,,,,,
1171,40_1,Stella Maris Nha Trang Hotel,No information,"57 Tuệ Tĩnh, Lộc Thọ, Nha Trang, Việt Nam","8,1","8,1","8,2","8,3","7,9","8,1",
1172,40_2,"Căn hộ 66 m² 2 phòng ngủ, 2 phòng tắm riêng ở Vĩnh Phước (Lam House Nha Trang Sea View)",No information,"Vĩnh Phước, Nha Trang, Việt Nam",No information,,,,,,
1173,40_3,"Chung cư 71 m² 1 phòng ngủ, 1 phòng tắm riêng ở Cam Hải Đông (Resort Cam Ranh - 5 star resort Experience)",No information,"Cam Hải Đông, Nha Trang, Việt Nam",No information,,,,,,
1174,40_4,"Biệt thự 500 m² 5 phòng ngủ, 4 phòng tắm riêng ở Vĩnh Trường (MERMAID VILLA )",No information,"Vĩnh Trường, Nha Trang, Việt Nam",No information,,,,,,
1175,40_5,"Căn hộ 100 m² 1 phòng ngủ, 1 phòng tắm riêng ở Lộc Thọ (M&N House)",No information,"Lộc Thọ, Nha Trang, Việt Nam",No information,,,,,,
1176,40_6,"Căn hộ 60 m² 2 phòng ngủ, 1 phòng tắm riêng ở Vĩnh Phước (căn hộ du lịch mường thanh viễn triều)",No information,"Vĩnh Phước, Nha Trang, Việt Nam",No information,,,,,,
1177,40_7,"Nhà riêng 80 m² 3 phòng ngủ, 2 phòng tắm riêng ở Vĩnh Phước (Căn Hộ 3 Phòng Ngủ)",No information,"Vĩnh Phước, Nha Trang, Việt Nam",No information,,,,,,
